21
21
18
18
23
13
13
12
10
13
13
13
13
11
23
13
13
13
13
13
13
13
9
9
9
9
23
2
13
12
13
13
13
13
13
13
10
23
13
13
13
13
13
13
13
13
23
2
10
10
13
10
10
11
13
13
13
13
13
10
12
10
10
10
13
13
13
13
13
13
10
16
16
16
13
2
10
10
13
13
13
13
13
10
10
13
13
13
13
10
10
13
23
23
23
2
10
10
13
13
13
10
23
13
13
13
13
10
13
10
13
23
10
13
13
12
13
10
13
24
2
10
10
10
10
23
2
10
18
10
23
2
13
12
10
13
13
13
13
13
11
23
13
13
13
13
13
16
23
13
12
13
13
13
13
13
23
13
12
13
13
13
13
13
13
13
2
13
13
13
23
23
13
13
13
13
13
13
16
13
13
23
12
10
13
13
13
23
10
10
13
10
23
13
13
13
13
13
23
2
13
10
13
13
13
13
12
23
13
13
13
13
13
12
13
13
13
13
2
13
13
13
13
13
2
13
10
13
12
13
13
12
13
13
2
13
2
10
13
13
13
10
12
10
13
10
13
11
13
13
13
13
13
13
13
13
10
12
10
13
11
13
10
10
10
12
13
13
13
13
13
13
12
12
12
12
10
13
13
13
10
13
10
13
13
10
25
13
13
12
13
13
13
16
13
13
13
12
13
12
12
12
12
10
10
13
13
13
11
13
11
23
23
6
6
13
13
13
12
2
10
13
5
5
13
19
19
19
26
26
26
14
14
14
4
4
4
4
17
17
17
17
1
3
7
7
7
17
22
8
8
8
8
15
13
12
16
16
16
